file_id,leakage_group,split
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0045.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0045.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0046.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0046.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0047.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0047.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0048.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0048.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0049.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0049.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0050.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0050.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0051.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0051.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0052.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0052.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0053.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0052.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0054.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0052.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0056.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0003.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0057.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0057.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0058.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0058.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0059.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0059.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0060.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0060.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0061.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0061.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0062.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0062.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0063.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0063.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0064.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0064.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0065.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0065.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0066.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0066.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0067.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0067.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0068.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0068.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0069.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0069.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0070.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0070.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0071.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0071.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0072.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0072.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0073.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0073.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0075.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0075.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0076.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0076.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0077.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0077.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0078.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0078.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0079.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0079.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0080.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0080.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0081.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0081.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0082.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0082.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0083.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0083.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0084.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0084.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0085.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0085.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0086.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0086.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0001.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0001.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0002.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0002.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0003.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0003.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0004.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0004.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0005.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0005.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0006.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0006.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0007.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0007.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0008.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0009.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0010.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0011.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0012.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0013.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0014.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0015.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0015.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0016.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0017.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0017.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0018.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0018.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0019.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0019.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0020.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0021.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0021.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0001.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0001.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0002.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0002.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0003.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0003.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0004.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0004.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0005.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0005.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0006.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0006.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0007.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0007.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0008.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0009.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0010.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0011.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0003.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0013.wav,validation
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0014.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0015.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0015.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0016.wav,test
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0017.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0017.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0018.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0018.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0019.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0019.wav,train
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Olive shaker/Olive shaker-0020.wav,train
datasec:DATASEC/Music/Music-0001.wav,datasec:DATASEC/Music/Music-0001.wav,train
datasec:DATASEC/Music/Music-0002.wav,datasec:DATASEC/Music/Music-0002.wav,validation
datasec:DATASEC/Music/Music-0003.wav,datasec:DATASEC/Music/Music-0003.wav,validation
datasec:DATASEC/Music/Music-0004.wav,datasec:DATASEC/Music/Music-0004.wav,test
datasec:DATASEC/Music/Music-0005.wav,datasec:DATASEC/Music/Music-0005.wav,train
datasec:DATASEC/Music/Music-0006.wav,datasec:DATASEC/Music/Music-0006.wav,train
datasec:DATASEC/Music/Music-0007.wav,datasec:DATASEC/Music/Music-0007.wav,test
datasec:DATASEC/Music/Music-0008.wav,datasec:DATASEC/Music/Music-0008.wav,train
datasec:DATASEC/Music/Music-0009.wav,datasec:DATASEC/Music/Music-0009.wav,validation
datasec:DATASEC/Music/Music-0010.wav,datasec:DATASEC/Music/Music-0010.wav,validation
datasec:DATASEC/Music/Music-0011.wav,datasec:DATASEC/Music/Music-0011.wav,train
datasec:DATASEC/Music/Music-0012.wav,datasec:DATASEC/Music/Music-0012.wav,train
datasec:DATASEC/Music/Music-0013.wav,datasec:DATASEC/Music/Music-0013.wav,validation
datasec:DATASEC/Music/Music-0014.wav,datasec:DATASEC/Music/Music-0014.wav,train
datasec:DATASEC/Music/Music-0015.wav,datasec:DATASEC/Music/Music-0015.wav,test
datasec:DATASEC/Music/Music-0016.wav,datasec:DATASEC/Music/Music-0016.wav,validation
datasec:DATASEC/Music/Music-0017.wav,datasec:DATASEC/Music/Music-0017.wav,test
datasec:DATASEC/Music/Music-0018.wav,datasec:DATASEC/Music/Music-0018.wav,train
datasec:DATASEC/Music/Music-0019.wav,datasec:DATASEC/Music/Music-0019.wav,train
datasec:DATASEC/Music/Music-0020.wav,datasec:DATASEC/Music/Music-0020.wav,train
datasec:DATASEC/Music/Music-0021.wav,datasec:DATASEC/Music/Music-0021.wav,train
datasec:DATASEC/Music/Music-0022.wav,datasec:DATASEC/Music/Music-0022.wav,validation
datasec:DATASEC/Music/Music-0023.wav,datasec:DATASEC/Music/Music-0023.wav,train
datasec:DATASEC/Music/Music-0024.wav,datasec:DATASEC/Music/Music-0024.wav,train
datasec:DATASEC/Music/Music-0025.wav,datasec:DATASEC/Music/Music-0025.wav,train
datasec:DATASEC/Music/Music-0026.wav,datasec:DATASEC/Music/Music-0026.wav,test
datasec:DATASEC/Music/Music-0027.wav,datasec:DATASEC/Music/Music-0027.wav,validation
datasec:DATASEC/Music/Music-0028.wav,datasec:DATASEC/Music/Music-0028.wav,train
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0029.wav,test
datasec:DATASEC/Music/Music-0030.wav,datasec:DATASEC/Music/Music-0030.wav,train
datasec:DATASEC/Music/Music-0031.wav,datasec:DATASEC/Music/Music-0031.wav,train
datasec:DATASEC/Music/Music-0032.wav,datasec:DATASEC/Music/Music-0032.wav,train
datasec:DATASEC/Music/Music-0033.wav,datasec:DATASEC/Music/Music-0033.wav,train
datasec:DATASEC/Music/Music-0034.wav,datasec:DATASEC/Music/Music-0034.wav,train
datasec:DATASEC/Music/Music-0035.wav,datasec:DATASEC/Music/Music-0035.wav,train
datasec:DATASEC/Music/Music-0036.wav,datasec:DATASEC/Music/Music-0036.wav,train
datasec:DATASEC/Music/Music-0037.wav,datasec:DATASEC/Music/Music-0037.wav,validation
datasec:DATASEC/Music/Music-0038.wav,datasec:DATASEC/Music/Music-0038.wav,validation
datasec:DATASEC/Music/Music-0039.wav,datasec:DATASEC/Music/Music-0039.wav,train
datasec:DATASEC/Music/Music-0040.wav,datasec:DATASEC/Music/Music-0040.wav,validation
datasec:DATASEC/Music/Music-0041.wav,datasec:DATASEC/Music/Music-0041.wav,train
datasec:DATASEC/Music/Music-0042.wav,datasec:DATASEC/Music/Music-0042.wav,test
datasec:DATASEC/Music/Music-0043.wav,datasec:DATASEC/Music/Music-0043.wav,train
datasec:DATASEC/Music/Music-0044.wav,datasec:DATASEC/Music/Music-0044.wav,train
datasec:DATASEC/Music/Music-0045.wav,datasec:DATASEC/Music/Music-0045.wav,train
datasec:DATASEC/Music/Music-0046.wav,datasec:DATASEC/Music/Music-0046.wav,validation
datasec:DATASEC/Music/Music-0047.wav,datasec:DATASEC/Music/Music-0047.wav,train
datasec:DATASEC/Music/Music-0048.wav,datasec:DATASEC/Music/Music-0048.wav,train
datasec:DATASEC/Music/Music-0049.wav,datasec:DATASEC/Music/Music-0049.wav,train
datasec:DATASEC/Music/Music-0050.wav,datasec:DATASEC/Music/Music-0050.wav,validation
datasec:DATASEC/Music/Music-0051.wav,datasec:DATASEC/Music/Music-0051.wav,test
datasec:DATASEC/Music/Music-0052.wav,datasec:DATASEC/Music/Music-0052.wav,train
datasec:DATASEC/Music/Music-0053.wav,datasec:DATASEC/Music/Music-0053.wav,train
datasec:DATASEC/Music/Music-0054.wav,datasec:DATASEC/Music/Music-0054.wav,train
datasec:DATASEC/Music/Music-0055.wav,datasec:DATASEC/Music/Music-0055.wav,train
datasec:DATASEC/Music/Music-0056.wav,datasec:DATASEC/Music/Music-0056.wav,train
datasec:DATASEC/Music/Music-0057.wav,datasec:DATASEC/Music/Music-0057.wav,validation
datasec:DATASEC/Music/Music-0058.wav,datasec:DATASEC/Music/Music-0058.wav,train
datasec:DATASEC/Music/Music-0059.wav,datasec:DATASEC/Music/Music-0059.wav,train
datasec:DATASEC/Music/Music-0060.wav,datasec:DATASEC/Music/Music-0060.wav,validation
datasec:DATASEC/Music/Music-0061.wav,datasec:DATASEC/Music/Music-0061.wav,train
datasec:DATASEC/Music/Music-0062.wav,datasec:DATASEC/Music/Music-0062.wav,train
datasec:DATASEC/Music/Music-0063.wav,datasec:DATASEC/Music/Music-0063.wav,validation
datasec:DATASEC/Music/Music-0064.wav,datasec:DATASEC/Music/Music-0064.wav,train
datasec:DATASEC/Music/Music-0065.wav,datasec:DATASEC/Music/Music-0065.wav,validation
datasec:DATASEC/Music/Music-0066.wav,datasec:DATASEC/Music/Music-0066.wav,train
datasec:DATASEC/Music/Music-0067.wav,datasec:DATASEC/Music/Music-0067.wav,train
datasec:DATASEC/Music/Music-0068.wav,datasec:DATASEC/Music/Music-0068.wav,train
datasec:DATASEC/Music/Music-0069.wav,datasec:DATASEC/Music/Music-0069.wav,train
datasec:DATASEC/Music/Music-0070.wav,datasec:DATASEC/Music/Music-0070.wav,test
datasec:DATASEC/Music/Music-0071.wav,datasec:DATASEC/Music/Music-0071.wav,validation
datasec:DATASEC/Music/Music-0072.wav,datasec:DATASEC/Music/Music-0072.wav,test
datasec:DATASEC/Music/Music-0073.wav,datasec:DATASEC/Music/Music-0073.wav,train
datasec:DATASEC/Music/Music-0074.wav,datasec:DATASEC/Music/Music-0074.wav,train
datasec:DATASEC/Music/Music-0075.wav,datasec:DATASEC/Music/Music-0075.wav,test
datasec:DATASEC/Music/Music-0076.wav,datasec:DATASEC/Music/Music-0076.wav,train
datasec:DATASEC/Music/Music-0077.wav,datasec:DATASEC/Music/Music-0077.wav,train
datasec:DATASEC/Music/Music-0078.wav,datasec:DATASEC/Music/Music-0078.wav,validation
datasec:DATASEC/Music/Music-0079.wav,datasec:DATASEC/Music/Music-0079.wav,validation
datasec:DATASEC/Music/Music-0080.wav,datasec:DATASEC/Music/Music-0080.wav,train
datasec:DATASEC/Music/Music-0081.wav,datasec:DATASEC/Music/Music-0081.wav,train
datasec:DATASEC/Music/Music-0082.wav,datasec:DATASEC/Music/Music-0082.wav,validation
datasec:DATASEC/Music/Music-0083.wav,datasec:DATASEC/Music/Music-0083.wav,train
datasec:DATASEC/Music/Music-0084.wav,datasec:DATASEC/Music/Music-0084.wav,train
datasec:DATASEC/Music/Music-0085.wav,datasec:DATASEC/Music/Music-0085.wav,train
datasec:DATASEC/Music/Music-0086.wav,datasec:DATASEC/Music/Music-0086.wav,train
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Music/Music-0087.wav,train
datasec:DATASEC/Music/Music-0088.wav,datasec:DATASEC/Music/Music-0088.wav,train
datasec:DATASEC/Music/Music-0089.wav,datasec:DATASEC/Music/Music-0089.wav,test
datasec:DATASEC/Music/Music-0090.wav,datasec:DATASEC/Music/Music-0090.wav,train
datasec:DATASEC/Music/Music-0091.wav,datasec:DATASEC/Music/Music-0091.wav,train
datasec:DATASEC/Music/Music-0092.wav,datasec:DATASEC/Music/Music-0092.wav,train
datasec:DATASEC/Music/Music-0093.wav,datasec:DATASEC/Music/Music-0093.wav,train
datasec:DATASEC/Music/Music-0094.wav,datasec:DATASEC/Music/Music-0094.wav,train
datasec:DATASEC/Music/Music-0095.wav,datasec:DATASEC/Music/Music-0095.wav,test
datasec:DATASEC/Music/Music-0096.wav,datasec:DATASEC/Music/Music-0096.wav,train
datasec:DATASEC/Music/Music-0097.wav,datasec:DATASEC/Music/Music-0097.wav,train
datasec:DATASEC/Music/Music-0098.wav,datasec:DATASEC/Music/Music-0098.wav,train
datasec:DATASEC/Music/Music-0099.wav,datasec:DATASEC/Music/Music-0099.wav,test
datasec:DATASEC/Music/Music-0100.wav,datasec:DATASEC/Music/Music-0100.wav,train
datasec:DATASEC/Music/Music-0101.wav,datasec:DATASEC/Music/Music-0101.wav,validation
datasec:DATASEC/Music/Music-0102.wav,datasec:DATASEC/Music/Music-0102.wav,train
datasec:DATASEC/Music/Music-0103.wav,datasec:DATASEC/Music/Music-0103.wav,validation
datasec:DATASEC/Music/Music-0104.wav,datasec:DATASEC/Music/Music-0104.wav,train
datasec:DATASEC/Music/Music-0105.wav,datasec:DATASEC/Music/Music-0105.wav,test
datasec:DATASEC/Music/Music-0106.wav,datasec:DATASEC/Music/Music-0106.wav,train
datasec:DATASEC/Music/Music-0107.wav,datasec:DATASEC/Music/Music-0107.wav,train
datasec:DATASEC/Music/Music-0108.wav,datasec:DATASEC/Music/Music-0108.wav,train
datasec:DATASEC/Music/Music-0109.wav,datasec:DATASEC/Music/Music-0109.wav,train
datasec:DATASEC/Music/Music-0110.wav,datasec:DATASEC/Music/Music-0110.wav,train
datasec:DATASEC/Music/Music-0111.wav,datasec:DATASEC/Music/Music-0111.wav,test
datasec:DATASEC/Music/Music-0112.wav,datasec:DATASEC/Music/Music-0112.wav,train
datasec:DATASEC/Music/Music-0113.wav,datasec:DATASEC/Music/Music-0113.wav,train
datasec:DATASEC/Music/Music-0114.wav,datasec:DATASEC/Music/Music-0114.wav,train
datasec:DATASEC/Music/Music-0115.wav,datasec:DATASEC/Music/Music-0115.wav,train
datasec:DATASEC/Music/Music-0116.wav,datasec:DATASEC/Music/Music-0116.wav,train
datasec:DATASEC/Music/Music-0117.wav,datasec:DATASEC/Music/Music-0117.wav,test
datasec:DATASEC/Music/Music-0118.wav,datasec:DATASEC/Music/Music-0118.wav,test
datasec:DATASEC/Music/Music-0119.wav,datasec:DATASEC/Music/Music-0119.wav,validation
datasec:DATASEC/Music/Music-0120.wav,datasec:DATASEC/Music/Music-0120.wav,validation
datasec:DATASEC/Music/Music-0121.wav,datasec:DATASEC/Music/Music-0121.wav,train
datasec:DATASEC/Music/Music-0122.wav,datasec:DATASEC/Music/Music-0122.wav,train
datasec:DATASEC/Music/Music-0123.wav,datasec:DATASEC/Music/Music-0123.wav,train
datasec:DATASEC/Music/Music-0124.wav,datasec:DATASEC/Music/Music-0124.wav,validation
datasec:DATASEC/Music/Music-0125.wav,datasec:DATASEC/Music/Music-0125.wav,train
datasec:DATASEC/Music/Music-0126.wav,datasec:DATASEC/Music/Music-0126.wav,test
datasec:DATASEC/Music/Music-0127.wav,datasec:DATASEC/Music/Music-0127.wav,test
datasec:DATASEC/Music/Music-0128.wav,datasec:DATASEC/Music/Music-0128.wav,test
datasec:DATASEC/Music/Music-0129.wav,datasec:DATASEC/Music/Music-0129.wav,train
datasec:DATASEC/Music/Music-0130.wav,datasec:DATASEC/Music/Music-0130.wav,test
