file_id,audio_relative_path,feature_relative_path,audio_sha256,feature_sha256,mel_bins,frames,feature_config_sha256
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0178.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0178.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0178.npy,3a444f8fec7ab5d915038740ee3962a0f72e26f2675e295fc3420461c3f836a2,1380fdc2bbc3a684c3fd9cb3602807a5ee7eb95486e8560d1f9266f276213446,64,1649,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0179.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0179.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0179.npy,790b1e36fe2837213e69d3a787823fa9b5d4e4b6b99fb43591fa8d32783ea509,c968005b72c1e9a1dd83899b657e6e5cea6431e1cf8e3fe9eccb18cc1579b261,64,6931,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0180.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0180.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0180.npy,d0d08bb3a36a519ae4b596890e9c711132a2fdaed2fb02e691ec5bb1ae0a4dd6,1783a4eed862de839384620f407f0db0e67737550680c402cd7850974bba48ae,64,1351,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0181.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0181.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0181.npy,ed8af300a2e8dac6f01199cf6d165134d1601d26bea6b41e59110ac249b9f8f2,22dfe9ef2ce56e68b513c750dad6465791b37a07b1fa53d54df9cb6e35841bbc,64,1482,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0182.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0182.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0182.npy,9745ab3d98d822b44685c158a6ee0b4d2915b4aab5569f051cd8af9723e83b44,42141c5d7c4a53922f69975d64dd1b010582a54e54bcba7f88ae556eb118fac7,64,9364,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0183.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0183.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0183.npy,b9ea28b3cb28150c77f33c245f69ba9bc50a35460d72d2712b9aa5eb3500025f,cc36f50e7a7bc9b5c610683b18948cdef25ca1d9ea9ad4719f614dfc97d5d1bf,64,24179,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0184.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0184.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0184.npy,d496c388cf1a0822bc7d9e951caa4fcb156236ea47d0c8bdd4447c33ff34d52b,42d03797a9055134eef74f8b8bd6753f039f8283dabeee03d77ae813cd00e971,64,15973,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0185.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0185.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0185.npy,6e25265b2fc8ef180ab0f5e9d43c377595d9c56374bb2bd81a162c566aa59890,ced2c3beb89c69319f0ec942dcfd197ca2eea1627c7861b85543536b50ccbb46,64,12865,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0186.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0186.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0186.npy,b6ba14a2dba5546fabcae76a9835c9d8989d8e02edbb9797e367bc81e57dbd4e,3606e8b0a15f64c06784aebf1f4769cab2d3ac2b6fe3c4e112a0a8be7ea09fbd,64,11457,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0187.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0187.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0187.npy,c6559f360f1ecb01ecc0d089ef3d9d80eed73b6366e1779ab5a37ed69f4612f5,7125864cddaa055e48c191b10f1a9c7a17c08f0e147706417df603cd9daebb8b,64,2887,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0188.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0188.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0188.npy,cdeccd08784e2e3454469195cf62bed1e08045c46c2772e20240373b1b76639f,9f593963fe044b4e83dfa37706c9808655d277994223bd0fcf0e3c64e40fa501,64,3583,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0189.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0189.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0189.npy,eba0397972bdff11a24a6db6637737e91d883576aa7e1315b4dba9c379532f1f,3837c5cf4cf20c5f8ccc952e66cca884c0ea9c6ab522a07d66949f12a2126be8,64,10345,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0190.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0190.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0190.npy,e6e23929254e23730c8cc1cb9d1c8630d2a897c59eb47d9fdbff6fc8e57c8c44,f72bf2796dfadb8e49b244ac110e4991026a681ae8b0d047a8ad0307c55532d5,64,14871,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0191.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0191.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0191.npy,30ecdc162a50fbd92ce1437cecef1b842fcb4d56b87228c82d0faa154175709e,921a4f4cb9a0dbbd862d516b33b3c421f8ef26e6596e32325f136eb976e2704a,64,19571,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0192.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0192.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0192.npy,314f8fd0751da4a8a06c54fca95f57dbc223973509db2dfb703a2c8f4bfacf48,7f6891018c263a25937cc40fac86e21f38a18186ae7e0b068f6e661b1bf188d8,64,15899,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0193.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0193.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0193.npy,f7b02821eaf4ead5ba6a88e05372a8ab4ef560ddbd669b63a3a11af8ba65b14e,d39ef047183641a4e3783620c3d5187775561f1aac9d8ae922ff2bc201b0c552,64,16707,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0194.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0194.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0194.npy,2055da40f32d5f0d88ef9a168da692d1cd7fd2a43d86ff53a9f636de87d20763,123165e3cad8ee6900c50af7973fd0c1636f8f7aed91d5585e796420dbe34ffe,64,17735,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0195.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0195.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0195.npy,d9c203144a2fb8c92be6c91a79319aa8398239ec070f622b611624b5efd90147,9f5728d1de8d5f71a031170aa36ec81dc0a34e890fd83fc34652df47857f27dd,64,8485,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0196.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0196.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0196.npy,f5ac9e30b1d88da1ff6f1c3b7d6da0a4890ee121cb4cd5682e211d577d2aada9,ca56243d475518e981446bccef5066718344bd4798fc6d80c168984353de88bd,64,18690,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0197.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0197.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0197.npy,9d0dea6b34bf19240e2681783b3189db42cc6afeb1459b569d9ae16f6732f270,03f75dc8183fbd7a88deeddafefe2d6ea105ee7a068917a1bfb877a3073d51d3,64,429,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0198.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0198.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0198.npy,6b4c1ca8e649ac34346833a0a6d9511d591024bb1751dad4d58a2b11591c9872,1a83b6026aa6e4ca07ee2e7ab61f27ab70b16ef4b81b750dc7c35e44218a3e86,64,11385,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0199.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0199.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0199.npy,0a310595d75337dcbe3610d444c24362296ad4bbcbfcff064600fb9a5f66e480,e03de8e821347d774cfd56bf8a4007df7ed7ea02c1d55d9f6f086d3a3632a453,64,1736,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0200.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0200.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0200.npy,a441cb2b2cd3cad90fb369ec0c4bbdfd17f433781ab436af01983765278bea32,d9e62bac36c0e9c3ef7863df40ce5fbedae27d713b8d448ce5dc9d0c2771cb2c,64,1157,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0201.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0201.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0201.npy,c4be4c6b54d355793430b6d33c85e567703442b2f5b3755479710c7b6b77bf98,d667a5b9316be5ea61f614e00f9fe11275c41a40bcaeb92a6c43c769c371c26e,64,14785,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0202.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0202.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0202.npy,251db8a0d3c29c6984127982ee87fde608855a88a59841100862acd75a5a7a00,647c127169f81610df9babe0d666c015dc428a2e119a5ba0361cd12272758c56,64,2981,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0203.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0203.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0203.npy,8e013677a4e9fe545c3df15d1d2495b5474b9237122cb99efcce07fa5d450df3,afb2fcc9f88c9db7bed1fbf360def10d590d6c3866f47d9e037ab5bd23e2b413,64,1896,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0204.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0204.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0204.npy,8a9a2d1dabdc9a968dac6fbd04bd1ac0e83ec5f63a5dda0efba33f289fd79458,60fbf0a9a8bdcba2b39406e1dd870b7ae2b902f8ff1a94c08e0f0ac165a01d3e,64,9217,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0205.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0205.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0205.npy,d54da58290a5b0038ad94e5b7f41d22f3db67dd39f5cf407ec228fc86fc94a81,35b09b0c1a7a64299ef83d081c03398d38eda000108a337f49d5cb4a732caab8,64,19957,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0206.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0206.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0206.npy,14af423ae0ac1c40664d5b322075e2fd3dfcc6f5d1c31580cd2449c922cfa4a7,8b0dafbb9bf05ba1ed883139ecf7a5ad3bc98a8d18844e04ee6fa9cdb343cccb,64,6558,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0207.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0207.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0207.npy,bd39b56aa2775905422654b15f2b85fafa34c02d767ff488176b0a0a9f292041,c98d2d5feda6e17b7f8a2dc23e09ef49c759c4723c1433284c3ee296470a9c5f,64,1920,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0208.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0208.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0208.npy,0907d97e9e15b60e4bbf95f84157765606efe5fad52d8e491e049d65eb7859b2,e1539bb16f2c47f2a3897b725f0fc0480083a18b539ef9f87caec945f7159375,64,35255,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0209.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0209.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0209.npy,31c3ccc5f9736a78cf501ae3dd2d66cd7e62782af627753eb195e17634e3c438,8a684575fb03f99787024371d98b3c4747a01536f0cec51aaede312a57025668,64,9783,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0210.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0210.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0210.npy,d2e01d3f001f40a0798e8fdc3e75a80bfe0df3589b9e69e296bec2d6af13554d,fb7013f43bcb6aa333e5beeb8c7ae88fffaca8ec1b6b0c14b2cb54d818375dfd,64,5280,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0211.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0211.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0211.npy,93e215bbba71bdb91fbf52cf0f99b203f3518fdba44bd493d92e14b6fc78b155,206ad97106ed91509f07442b4d7303b4b9210a68829a662994865ddf75ac36c2,64,1319,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0212.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0212.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0212.npy,9b3768bcc6b9651ee6859b720fc8fc81443accf0a7b713cdd777acc15b9ad3fa,e80f054562fe987dcd194ee1bbd5c6b2b88b306bbf5eee6155dc1b7047013c52,64,2354,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0213.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0213.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0213.npy,2ffe91d7139ee1f8e7f888645fd2b1f55b4a2471cf2fc197b2785db5930a41cd,7e9c9d47d4e468d0557ac442599c99932dd3b08e0c7c322844a553f887f1cbcc,64,4466,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0214.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0214.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0214.npy,5dd8d740992439d92957b94ebde48411365dbf35da1418c8da8cad0564b7231d,5a3269767d46c28263cc4a21a33bf065069042bc7d60aba99736d19054f28196,64,7800,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0215.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0215.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0215.npy,2e67af98e556d16f75bb5e2064899b81537219b39e3b5fae6fca2e3a24358b05,d98e914b4900fc5db5197644732434f67a49b6049795177a3a82f05579e6d509,64,2636,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0216.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0216.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0216.npy,0c76ec5aadf32e94863733ba56779a966f6f1b5a296bc4ac98db72e467f8257b,05b73fe4fab7082544f9936e48d05cfd4ad0a0f8ed62f661d15eac0e0410d395,64,2309,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0217.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0217.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0217.npy,ad840c37bbe241dd13ccb4ffeedcb3718994a26fed61705e7635261ae3d967f0,dec7b340a349aaefa3d192c96c1d0900a1e4ade55f5001a2731919d591f67bd6,64,3312,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0218.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0218.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0218.npy,c4247af32dbad46c28a1fbba731b9a2adb0c2497c07f3ec11f95ef83a245383a,1228cc9436d5e2adc7f915eda41d5313443e0889555369d012262e7aa1254e55,64,3304,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0219.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0219.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0219.npy,27f245d481036a20ba424f7922dce182358b96a51545f25ada51c8bb27b630c3,5d833b4c8c30acda7dbdc1df09092389f40b2372b81d39a8baa5ae806b8f8652,64,2701,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0220.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0220.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0220.npy,47ffb6adbe9003f877ac94e19c8697d3baa3890c30350adae4545db33cdaed90,9e53fce281b2276d0c7a8b87bd8db9aebe64cd36bff8ff2421ade6cd21486010,64,2141,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0221.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0221.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0221.npy,7f15040c07af5380aa492611ab6dd6eba54ed0ab32686a408a541ead4e2a9666,f381088896c3453c85595c58995c7319a271e54a01217c668c474e4b1c16b13b,64,4322,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0222.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0222.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0222.npy,79c5b04c642f293e2d6609d4f6bf1fc9a2df3b007dea3be54b66e817ccb86cb5,901920ab840369a6661dd274de82685d36de313d31172813cba762f1bcbfe1f8,64,5367,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0223.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0223.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0223.npy,4526ee22458af14d0b743b6e4f4161d523df7b130567168df099161bb5b6fe42,c7a0e573c02118bf8662b1dff9aeee0f5bdbc382a11f1f71fc924a1bb22479b4,64,7066,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0224.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0224.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0224.npy,c9d61d514316af65cc423da24ac48b038345f3766e537a1239f2d174912f2104,73822a2d8687dc97256c3ac214ed20c8f266b69d08380fb9f218c036faa5d636,64,8764,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0225.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0225.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0225.npy,0dca909d4f8ab6b60cf6c3685ceefaf9eb9b6163e4ed848abe250dd9c8b694c3,617324115af986b9e990bab13b0fedf8f2213090961ce943b5ee7164fd37a4a5,64,6757,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0226.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0226.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0226.npy,1eaf5a5ea4622bdad5002b186ba7bdf74b8894662ba9a4ece0dcb5c22ae2ea38,89d794cf57fa947a0cc2fc821d1521660c6b9b662c598733c6d245f91fedcb2d,64,6152,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0227.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0227.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0227.npy,3091ddf4078afaf3815e45676eea36025fddaedc5053112a52cff4ef1bbbb55a,96d5796a1218abb54829b5e8011732a7964c1e4e28f5eaf8a160462fa742afb9,64,10599,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0228.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0228.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0228.npy,09f52a78ac0220655a4b236b649305b329d9c76ea4bf10fb18aecb5ec899002f,4d78a7c7f35f2aee2a763c7f1a1344db41d4caf7779485c977364f95eebff637,64,4478,bbf5188fb61e44e59fba46cebd26aab9371508748b9185ae1d3222c9cbaabffa
