dataset,file_id,relative_path,bytes,sha256,sample_rate,channels,frames,duration_s,format,subtype
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0192.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0192.wav,14022850,314f8fd0751da4a8a06c54fca95f57dbc223973509db2dfb703a2c8f4bfacf48,44100,1,7011403,158.98873015873016,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0193.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0193.wav,14735326,f7b02821eaf4ead5ba6a88e05372a8ab4ef560ddbd669b63a3a11af8ba65b14e,44100,1,7367641,167.06668934240363,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0194.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0194.wav,15642112,2055da40f32d5f0d88ef9a168da692d1cd7fd2a43d86ff53a9f636de87d20763,44100,1,7821034,177.3477097505669,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0195.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0195.wav,7483646,d9c203144a2fb8c92be6c91a79319aa8398239ec070f622b611624b5efd90147,44100,1,3741801,84.84809523809524,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0196.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0196.wav,16484128,f5ac9e30b1d88da1ff6f1c3b7d6da0a4890ee121cb4cd5682e211d577d2aada9,44100,1,8242042,186.89437641723356,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0197.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0197.wav,378268,9d0dea6b34bf19240e2681783b3189db42cc6afeb1459b569d9ae16f6732f270,44100,1,189112,4.288253968253969,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0198.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0198.wav,10041072,6b4c1ca8e649ac34346833a0a6d9511d591024bb1751dad4d58a2b11591c9872,44100,1,5020514,113.84385487528344,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0199.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0199.wav,1530872,0a310595d75337dcbe3610d444c24362296ad4bbcbfcff064600fb9a5f66e480,44100,1,765414,17.356326530612243,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0200.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0200.wav,1019728,a441cb2b2cd3cad90fb369ec0c4bbdfd17f433781ab436af01983765278bea32,44100,1,509842,11.561043083900227,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0201.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0201.wav,13039660,c4be4c6b54d355793430b6d33c85e567703442b2f5b3755479710c7b6b77bf98,44100,1,6519808,147.84145124716554,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0202.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0202.wav,2628404,251db8a0d3c29c6984127982ee87fde608855a88a59841100862acd75a5a7a00,44100,1,1314180,29.8,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0203.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0203.wav,1672166,8e013677a4e9fe545c3df15d1d2495b5474b9237122cb99efcce07fa5d450df3,44100,1,836061,18.958299319727892,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0204.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0204.wav,8129274,8a9a2d1dabdc9a968dac6fbd04bd1ac0e83ec5f63a5dda0efba33f289fd79458,44100,1,4064615,92.16814058956916,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0205.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0205.wav,17601974,d54da58290a5b0038ad94e5b7f41d22f3db67dd39f5cf407ec228fc86fc94a81,44100,1,8800965,199.56836734693877,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0206.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0206.wav,5783340,14af423ae0ac1c40664d5b322075e2fd3dfcc6f5d1c31580cd2449c922cfa4a7,44100,1,2891648,65.57024943310658,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0207.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0207.wav,1693256,bd39b56aa2775905422654b15f2b85fafa34c02d767ff488176b0a0a9f292041,44100,1,846606,19.197414965986393,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0208.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0208.wav,31094832,0907d97e9e15b60e4bbf95f84157765606efe5fad52d8e491e049d65eb7859b2,44100,1,15547394,352.54861678004534,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0209.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0209.wav,8628244,31c3ccc5f9736a78cf501ae3dd2d66cd7e62782af627753eb195e17634e3c438,44100,1,4314100,97.82539682539682,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0210.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0210.wav,4656300,d2e01d3f001f40a0798e8fdc3e75a80bfe0df3589b9e69e296bec2d6af13554d,44100,1,2328128,52.79201814058957,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0211.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0211.wav,1163074,93e215bbba71bdb91fbf52cf0f99b203f3518fdba44bd493d92e14b6fc78b155,44100,1,581515,13.186281179138321,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0212.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0212.wav,2075516,9b3768bcc6b9651ee6859b720fc8fc81443accf0a7b713cdd777acc15b9ad3fa,44100,1,1037736,23.53142857142857,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0213.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0213.wav,3938864,2ffe91d7139ee1f8e7f888645fd2b1f55b4a2471cf2fc197b2785db5930a41cd,44100,1,1969410,44.6578231292517,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0214.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0214.wav,6879276,5dd8d740992439d92957b94ebde48411365dbf35da1418c8da8cad0564b7231d,44100,1,3439616,77.99582766439909,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0215.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0215.wav,2324524,2e67af98e556d16f75bb5e2064899b81537219b39e3b5fae6fca2e3a24358b05,44100,1,1162240,26.354648526077096,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0216.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0216.wav,2036156,0c76ec5aadf32e94863733ba56779a966f6f1b5a296bc4ac98db72e467f8257b,44100,1,1018056,23.08517006802721,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0217.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0217.wav,2920538,ad840c37bbe241dd13ccb4ffeedcb3718994a26fed61705e7635261ae3d967f0,44100,1,1460247,33.1121768707483,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0218.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0218.wav,2913834,c4247af32dbad46c28a1fbba731b9a2adb0c2497c07f3ec11f95ef83a245383a,44100,1,1456895,33.03616780045351,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0219.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0219.wav,2381444,27f245d481036a20ba424f7922dce182358b96a51545f25ada51c8bb27b630c3,44100,1,1190700,27.0,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0220.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0220.wav,1887884,47ffb6adbe9003f877ac94e19c8697d3baa3890c30350adae4545db33cdaed90,44100,1,943920,21.40408163265306,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0221.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0221.wav,3811242,7f15040c07af5380aa492611ab6dd6eba54ed0ab32686a408a541ead4e2a9666,44100,1,1905599,43.210861678004534,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0222.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0222.wav,4733148,79c5b04c642f293e2d6609d4f6bf1fc9a2df3b007dea3be54b66e817ccb86cb5,44100,1,2366552,53.66331065759637,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0223.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0223.wav,6232188,4526ee22458af14d0b743b6e4f4161d523df7b130567168df099161bb5b6fe42,44100,1,3116072,70.65922902494331,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0224.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0224.wav,7729740,c9d61d514316af65cc423da24ac48b038345f3766e537a1239f2d174912f2104,44100,1,3864848,87.63827664399093,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0225.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0225.wav,5959052,0dca909d4f8ab6b60cf6c3685ceefaf9eb9b6163e4ed848abe250dd9c8b694c3,44100,1,2979504,67.56244897959184,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0226.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0226.wav,5425532,1eaf5a5ea4622bdad5002b186ba7bdf74b8894662ba9a4ece0dcb5c22ae2ea38,44100,1,2712744,61.5134693877551,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0227.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0227.wav,9348188,3091ddf4078afaf3815e45676eea36025fddaedc5053112a52cff4ef1bbbb55a,44100,1,4674072,105.98802721088435,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0228.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0228.wav,3948812,09f52a78ac0220655a4b236b649305b329d9c76ea4bf10fb18aecb5ec899002f,44100,1,1974384,44.77061224489796,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0229.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0229.wav,4331948,84d518510f5c93865e2c1e2eaa506b4ceb79d29bd56fc461aa7702e34d770c78,44100,1,2165952,49.11455782312925,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0230.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0230.wav,4088630,a146209545f0642f55486147bf480b502224c97dc10bf859755b9059bbaf9aea,44100,1,2044293,46.35585034013605,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0231.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0231.wav,1584116,c23ca9b3cba3675ff249f61c5819f063d96553145357eae0d756ebcf2953803f,44100,1,792036,17.96,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0232.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0232.wav,2663684,48fa0981f062fa990f1098e118a7eb8cd47eae7d160a3c9a0768bafb7f30de21,44100,1,1331820,30.2,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0233.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0233.wav,3087780,8af42e3f5501357eb146bbebf2cca4046b32298aed2984ec09aaeb2501ef2c5b,44100,1,1543868,35.00834467120181,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0234.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0234.wav,1452480,bc900e91737f31e18b3040a71fd852fe236be94ab0031fd749e1cb1fe3b0d759,44100,1,726218,16.4675283446712,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0235.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0235.wav,2116844,36c67efa7f37cfeb656caf946a83f4394529ad5999ade710f7cff55f6d7650e7,44100,1,1058400,24.0,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0236.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0236.wav,3175244,9a384a0b756149bb713c99c725124e959a7cdcd603d85ebb4c36930dcc8da34f,44100,1,1587600,36.0,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0237.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0237.wav,2646044,59af864e601b646f63377b5f8b53cf34f5a2d23f8e353e354024e82aaec12a45,44100,1,1323000,30.0,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0238.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0238.wav,5525470,5c282d50ae6f6bc0c8fdd3df0430e7a43a3dd98f27d0b628941e0b4b079c13af,44100,1,2762713,62.64655328798186,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0239.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0239.wav,21344444,97d2105039c2aa097126097ee2f635530e9968895d005dfcc57b327111396855,44100,1,10672200,242.0,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0240.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0240.wav,4659560,ade692aaae4cddb8271135844e913b0a4d732b0006cc86648d5c18ff9ab9f1a4,44100,1,2329758,52.828979591836735,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0241.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0241.wav,2144170,ea701c27959f90778f520fb4b5a162de54fa756e675cb5770fec00189e5c48aa,44100,1,1072063,24.309818594104307,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0242.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0242.wav,2338604,4d8989cd64c2d3919a06836b455b26b31c554488abca153473d95ec22a6ca85b,44100,1,1169280,26.514285714285716,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0243.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0243.wav,21838190,5a600ddced56b9dafcf8d451c2eaa82807b5f6ef55555c01f519265ea5c8eab1,44100,1,10919073,247.59802721088437,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0244.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0244.wav,13289574,95daf00c60c9a9a6747f1299cd0baf37f0db79a0c1be915b6492bf2d7e4514f6,44100,1,6644765,150.6749433106576,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0245.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0245.wav,4242126,d5275b750745247d73725904f7007e2f7d7d4a09e57c99f972cd314c0738213f,44100,1,2121041,48.096167800453514,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0246.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0246.wav,1339210,3a8128b2b0f6a277aaefa90736f0d8e492e9c6a49db114ca0d13b28f3faa0659,44100,1,669583,15.18328798185941,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0247.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0247.wav,4718512,5ee1b819113115782462c4d7007692641787ad2ad9d054b3d55861d6a24d6a38,44100,1,2359234,53.49736961451247,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0248.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0248.wav,5378304,3849aa217731336e92a5d928d25fde504186b5cc1fb91acca3df81222eae8a4b,44100,1,2689130,60.97800453514739,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0249.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0249.wav,1113066,96eb544c17f08ab44dd886c347609608cc41b0ff9ed1b688e4d6588303c4dd46,44100,1,556511,12.619297052154195,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0250.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0250.wav,5887394,c2f6b73a88f2b666806862b30a96552bc5976183f39095863c9ce8363e198419,44100,1,2943675,66.75,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0251.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0251.wav,1411244,37c1262bb9528257935ec58610bca2f0decf9352468881675b5f0640c9dfd22e,44100,1,705600,16.0,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0252.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0252.wav,1807940,0bc019f83b298a3e2f3834fb3580c7fe9b4c8b9932ebb85205713be24c626245,44100,1,903948,20.497687074829933,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0253.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0253.wav,3994378,f6748c6016f944794a0a9cc10dbc3895b0a627f2413f31101bf9064d36ee75fd,44100,1,1997167,45.287233560090705,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0254.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0254.wav,3843378,9e6966e6f9a89f4d31dffb8c640e7b75ad437cdfc585ff18ada3d33474ce3928,44100,1,1921667,43.575215419501134,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0255.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0255.wav,3930406,6dcdb5563b80f5dcd56a449a68d5e1182174be40e1b6787559935b1f98ecd26c,44100,1,1965181,44.56192743764172,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0256.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0256.wav,3803028,11b8a8493bb461551706678c5b278fd29574b077318fc30df07c07627b729074,44100,1,1901492,43.11773242630385,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0257.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0257.wav,4137916,f1ee790c9ff455c4eb1a4539603534331fa4b60a97ba4912d8701d22b1e7e4bc,44100,1,2068936,46.914648526077094,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0258.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0258.wav,13851760,a4ffe9033b0d984286f7a0ba050cd541f65ca181e2843fb8510c5f857959631a,44100,1,6925858,157.04893424036283,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0259.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0259.wav,4138680,5b5e304c12af2543a5107bd34f09db25c9cb672d3a370a903b60330359e76ebd,44100,1,2069318,46.923310657596375,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0260.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0260.wav,1564820,9ebd24ef581d9a3606a8ff57beb195af99a79a4b3ec0680da19179e3f9ca3a24,44100,1,782388,17.74122448979592,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0261.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0261.wav,5125112,0b31b56c2ff21e30698ad5b9d577d80858fe83f996c5f8e57c9fec6ff8f5c73d,44100,1,2562534,58.10734693877551,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0262.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0262.wav,3355032,cc2b053c9937cb03e7b4ef74595d89bd362f25e0bc6b6b0b312a2f3bd7b1cc95,44100,1,1677494,38.0384126984127,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0263.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0263.wav,1637036,1f4527ed4dd08c54aa98710fc7f6d9de5c5d80fefbb034ec373aed9e60212aa0,44100,1,818496,18.56,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0264.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0264.wav,2188580,4cee9feb1abefb61131513ff09aa32833bbce8bb9396c16b68e95995ebf4b1a1,44100,1,1094268,24.813333333333333,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0265.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0265.wav,7735772,167cc08f434b87521350378abf826c5bef5d4dbb07d4f904a00f7455e7047c35,44100,1,3867864,87.70666666666666,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0266.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0266.wav,4102152,7f32f6dfb3f0b6fb8d9d4bbcecea45dc3f979115d6bf920a853368b73bcc104d,44100,1,2051054,46.50916099773243,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0267.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0267.wav,7452576,1a59988cc55d385cf0aae2ea188eea07d15b4b3b3b21605bd94b70cca10417da,44100,1,3726266,84.49582766439909,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0268.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0268.wav,1577060,76b29e6bcb9a11a81bea0de626f12d17788c519c9c6465a518c9e5a892c72d21,44100,1,788508,17.88,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0269.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0269.wav,4651980,777488ea6bbd29e415bdeb5bd61187b3d95928253bcc614ac7dd347f96749811,44100,1,2325968,52.743038548752835,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0270.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0270.wav,2770934,cf092ba9d3ab89687a92381f8fd4349315e4f463e34c6af3608da5711e234f72,44100,1,1385445,31.415986394557823,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0271.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0271.wav,674950,00c27dd1e5a2ef5555d1e99f54c270530fc453e38ebf270e4a5cde80be2747eb,44100,1,337453,7.651995464852607,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0272.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0272.wav,4548212,8bd080cb663ce486493d45e80155190618c205843548cccf576474a1edac23fa,44100,1,2274084,51.5665306122449,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0273.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0273.wav,2840700,8a6a0f1e9a831d2b6d598734fcf50c594023f70a7fc3ee02dad989b846a20078,44100,1,1420328,32.206984126984125,WAV,PCM_16
datased,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0274.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0274.wav,1697012,aac9c8f9acfb9515792bcd0165328a34893c10fa0378618d234757a381e3f0ef,44100,1,848484,19.24,WAV,PCM_16
